name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Evan Fournier","Orlando Magic",2017-04-04,2016,6588,1610612753,400900534,2,1,45,0,"Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-232,8,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2017-04-04,2016,1975,1610612752,400900538,4,5,57,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-32,252,0,0.00,,0.00,0.00
"Dante Exum","Utah Jazz",2017-04-04,2016,3102528,1610612762,400900542,2,2,50,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-130,213,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2017-04-04,2016,3892818,1610612743,400900536,2,9,34,1,"Jump Shot","2PT Field Goal",11,"New Orleans Pelicans",30,110,0,0.00,,0.00,0.00
"Doug McDermott","Oklahoma City Thunder",2017-04-04,2016,2528588,1610612760,400900537,4,2,28,0,"Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-222,120,0,0.00,,0.00,0.00
"KJ McDaniels","Brooklyn Nets",2017-04-04,2016,2566741,1610612751,400900532,4,0,49,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-166,188,0,0.00,,0.00,0.00
"Michael KiddGilchrist","Charlotte Hornets",2017-04-04,2016,6601,1610612766,400900533,1,10,53,0,"Jump Shot","2PT Field Goal",13,"Washington Wizards",135,21,0,0.00,,0.00,0.00
"Mike Conley","Memphis Grizzlies",2017-04-04,2016,3195,1610612763,400900539,2,2,14,0,"Jump Shot","2PT Field Goal",12,"San Antonio Spurs",-124,-5,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2017-04-04,2016,3892818,1610612743,400900536,4,9,28,0,"Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",-86,134,0,0.00,,0.00,0.00
"Gary Harris","Denver Nuggets",2017-04-04,2016,2999547,1610612743,400900536,1,9,10,1,"Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",150,0,0,0.00,,0.00,0.00
"Danilo Gallinari","Denver Nuggets",2017-04-04,2016,3428,1610612743,400900536,3,2,21,0,"Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-225,2,0,0.00,,0.00,0.00
"Rondae HollisJefferson","Brooklyn Nets",2017-04-06,2016,3064291,1610612751,400900552,3,9,19,0,"Jump Shot","2PT Field Goal",17,"Orlando Magic",-125,126,0,0.00,,0.00,0.00
"Marcus Smart","Boston Celtics",2017-04-06,2016,2990992,1610612738,400900555,2,8,35,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",61,239,0,0.00,,0.00,0.00
"Tony Snell","Milwaukee Bucks",2017-04-06,2016,2528353,1610612749,400900553,3,1,13,1,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",240,8,0,0.00,,0.00,0.00
"Avery Bradley","Boston Celtics",2017-04-06,2016,4240,1610612738,400900555,4,1,26,0,"Jump Shot","3PT Field Goal",23,"Atlanta Hawks",-232,11,0,0.00,,0.00,0.00
"Jerian Grant","Chicago Bulls",2017-04-06,2016,2531047,1610612741,400900551,3,4,54,0,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-165,185,0,0.00,,0.00,0.00
"Meyers Leonard","Portland Trail Blazers",2017-04-06,2016,6605,1610612757,400900556,4,10,36,1,"Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",137,134,0,0.00,,0.00,0.00
"Courtney Lee","New York Knicks",2017-04-06,2016,3445,1610612752,400900554,1,8,16,1,"Jump Shot","3PT Field Goal",24,"Washington Wizards",169,178,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2017-04-06,2016,6581,1610612738,400900555,2,7,50,1,"Jump Shot","3PT Field Goal",22,"Atlanta Hawks",-227,36,0,0.00,,0.00,0.00
"Thaddeus Young","Indiana Pacers",2017-04-06,2016,3244,1610612754,400900553,4,6,45,0,"Jump Shot","2PT Field Goal",2,"Milwaukee Bucks",-25,7,0,0.00,,0.00,0.00
"Spencer Dinwiddie","Brooklyn Nets",2017-04-06,2016,2580782,1610612751,400900552,4,11,44,0,"Jump Shot","2PT Field Goal",16,"Orlando Magic",-125,111,0,0.00,,0.00,0.00
"Allen Crabbe","Portland Trail Blazers",2017-04-06,2016,2531210,1610612757,400900556,4,8,49,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",161,180,0,0.00,,0.00,0.00
"Willy Hernangomez","New York Knicks",2017-04-06,2016,2999409,1610612752,400900554,3,7,14,0,"Jump Shot","2PT Field Goal",5,"Washington Wizards",51,26,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2017-04-06,2016,1975,1610612752,400900554,1,8,54,1,"Jump Shot","3PT Field Goal",24,"Washington Wizards",215,121,0,0.00,,0.00,0.00
"Caris LeVert","Brooklyn Nets",2017-04-06,2016,2991043,1610612751,400900552,4,0,33,0,"Jump Shot","2PT Field Goal",19,"Orlando Magic",78,175,0,0.00,,0.00,0.00
"Joffrey Lauvergne","Chicago Bulls",2017-04-06,2016,2959753,1610612741,400900551,2,7,50,0,"Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",-160,134,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2017-04-06,2016,6478,1610612753,400900552,1,10,20,1,"Jump Shot","2PT Field Goal",17,"Brooklyn Nets",164,70,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-04-06,2016,3059319,1610612750,400900556,4,0,36,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",14,249,0,0.00,,0.00,0.00
"Willy Hernangomez","New York Knicks",2017-04-06,2016,2999409,1610612752,400900554,3,8,29,0,"Jump Shot","2PT Field Goal",5,"Washington Wizards",-1,51,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-04-06,2016,3136195,1610612750,400900556,1,6,35,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",50,247,0,0.00,,0.00,0.00
"Avery Bradley","Boston Celtics",2017-04-06,2016,4240,1610612738,400900555,1,10,46,1,"Jump Shot","2PT Field Goal",19,"Atlanta Hawks",-130,146,0,0.00,,0.00,0.00
"Jason Smith","Washington Wizards",2017-04-06,2016,3232,1610612764,400900554,1,6,10,0,"Jump Shot","3PT Field Goal",23,"New York Knicks",-233,-31,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2017-04-06,2016,3032977,1610612749,400900553,3,2,05,0,"Jump Shot","2PT Field Goal",5,"Indiana Pacers",-16,51,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2017-04-06,2016,3448,1610612751,400900552,4,5,49,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",63,247,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-04-06,2016,6606,1610612757,400900556,3,9,20,0,"Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-94,249,0,0.00,,0.00,0.00
"Omri Casspi","Minnesota Timberwolves",2017-04-06,2016,3554,1610612750,400900556,4,0,32,0,"Jump Shot","2PT Field Goal",5,"Portland Trail Blazers",-50,31,0,0.00,,0.00,0.00
"Shabazz Muhammad","Minnesota Timberwolves",2017-04-06,2016,2993875,1610612750,400900556,3,1,21,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",45,239,0,0.00,,0.00,0.00
"Kyle OQuinn","New York Knicks",2017-04-06,2016,6615,1610612752,400900554,3,5,36,1,"Jump Shot","2PT Field Goal",3,"Washington Wizards",-12,31,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2017-04-06,2016,6580,1610612764,400900554,3,8,08,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",-241,-41,0,0.00,,0.00,0.00
"Kent Bazemore","Atlanta Hawks",2017-04-06,2016,6637,1610612737,400900555,2,10,56,1,"Jump Shot","2PT Field Goal",21,"Boston Celtics",-204,56,0,0.00,,0.00,0.00
"Khris Middleton","Milwaukee Bucks",2017-04-06,2016,6609,1610612749,400900553,1,5,42,0,"Jump Shot","2PT Field Goal",6,"Indiana Pacers",24,57,0,0.00,,0.00,0.00
"Denzel Valentine","Chicago Bulls",2017-04-06,2016,2999549,1610612741,400900551,4,6,08,0,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",109,218,0,0.00,,0.00,0.00
"Isaiah Whitehead","Brooklyn Nets",2017-04-06,2016,3136477,1610612751,400900552,4,6,10,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",-143,213,0,0.00,,0.00,0.00
"Mario Hezonja","Orlando Magic",2017-04-06,2016,2995706,1610612753,400900552,2,8,01,1,"Jump Shot","2PT Field Goal",22,"Brooklyn Nets",104,203,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2017-04-06,2016,6478,1610612753,400900552,1,5,12,0,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",15,252,0,0.00,,0.00,0.00
"Jerian Grant","Chicago Bulls",2017-04-06,2016,2531047,1610612741,400900551,4,0,43,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-178,180,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2017-04-06,2016,4251,1610612754,400900553,3,9,24,1,"Jump Shot","2PT Field Goal",20,"Milwaukee Bucks",202,38,0,0.00,,0.00,0.00
"Joffrey Lauvergne","Chicago Bulls",2017-04-06,2016,2959753,1610612741,400900551,4,9,16,0,"Jump Shot","2PT Field Goal",18,"Philadelphia 76ers",-4,183,0,0.00,,0.00,0.00
"Kris Dunn","Minnesota Timberwolves",2017-04-06,2016,2991139,1610612750,400900556,4,9,23,0,"Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",45,203,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2017-04-06,2016,4011,1610612750,400900556,2,0,00,0,"Jump Shot","3PT Field Goal",50,"Portland Trail Blazers",-142,481,0,0.00,,0.00,0.00
"Jerian Grant","Chicago Bulls",2017-04-06,2016,2531047,1610612741,400900551,3,4,22,0,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-135,210,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-04-06,2016,3136195,1610612750,400900556,3,4,08,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",55,242,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2017-04-06,2016,4011,1610612750,400900556,3,7,17,0,"Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",15,28,0,0.00,,0.00,0.00
"Omri Casspi","Minnesota Timberwolves",2017-04-06,2016,3554,1610612750,400900556,2,7,12,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",146,208,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2017-04-06,2016,2490149,1610612757,400900556,1,6,25,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",64,239,0,0.00,,0.00,0.00
"Khris Middleton","Milwaukee Bucks",2017-04-06,2016,6609,1610612749,400900553,3,5,54,0,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",-127,223,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2017-04-06,2016,4251,1610612754,400900553,1,4,06,1,"Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",73,237,0,0.00,,0.00,0.00
"Kevin Seraphin","Indiana Pacers",2017-04-06,2016,4289,1610612754,400900553,3,7,31,1,"Jump Shot","2PT Field Goal",15,"Milwaukee Bucks",-14,159,0,0.00,,0.00,0.00
"Elfrid Payton","Orlando Magic",2017-04-06,2016,2583639,1610612753,400900552,1,2,43,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",97,228,0,0.00,,0.00,0.00
"Paul Zipser","Chicago Bulls",2017-04-06,2016,3893023,1610612741,400900551,2,0,00,0,"Jump Shot","3PT Field Goal",79,"Philadelphia 76ers",56,796,0,0.00,,0.00,0.00
"Allen Crabbe","Portland Trail Blazers",2017-04-06,2016,2531210,1610612757,400900556,2,3,00,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",115,218,0,0.00,,0.00,0.00
"Brandon Jennings","Washington Wizards",2017-04-06,2016,3997,1610612764,400900554,3,0,01,0,"Jump Shot","3PT Field Goal",33,"New York Knicks",-187,282,0,0.00,,0.00,0.00
"Jason Smith","Washington Wizards",2017-04-06,2016,3232,1610612764,400900554,1,7,23,1,"Jump Shot","3PT Field Goal",24,"New York Knicks",223,97,0,0.00,,0.00,0.00
"Kent Bazemore","Atlanta Hawks",2017-04-06,2016,6637,1610612737,400900555,2,4,12,1,"Jump Shot","3PT Field Goal",25,"Boston Celtics",-166,193,0,0.00,,0.00,0.00
"Rondae HollisJefferson","Brooklyn Nets",2017-04-06,2016,3064291,1610612751,400900552,1,6,20,0,"Jump Shot","2PT Field Goal",12,"Orlando Magic",110,56,0,0.00,,0.00,0.00
"Dario Saric","Philadelphia 76ers",2017-04-06,2016,3032978,1610612755,400900551,2,8,53,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-71,247,0,0.00,,0.00,0.00
"Allen Crabbe","Portland Trail Blazers",2017-04-06,2016,2531210,1610612757,400900556,2,6,53,1,"Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",-207,174,0,0.00,,0.00,0.00
"Allen Crabbe","Portland Trail Blazers",2017-04-06,2016,2531210,1610612757,400900556,3,2,19,1,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-220,131,0,0.00,,0.00,0.00
"Michael Beasley","Milwaukee Bucks",2017-04-06,2016,3418,1610612749,400900553,4,3,34,1,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",235,31,0,0.00,,0.00,0.00
"Aaron Brooks","Indiana Pacers",2017-04-06,2016,3192,1610612754,400900553,4,5,00,1,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",-233,23,0,0.00,,0.00,0.00
"Jason Smith","Washington Wizards",2017-04-06,2016,3232,1610612764,400900554,3,11,16,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",-209,141,0,0.00,,0.00,0.00
"Bojan Bogdanovic","Washington Wizards",2017-04-06,2016,3593,1610612764,400900554,2,3,50,0,"Jump Shot","3PT Field Goal",22,"New York Knicks",-223,-21,0,0.00,,0.00,0.00
"Jerian Grant","Chicago Bulls",2017-04-06,2016,2531047,1610612741,400900551,4,2,15,1,"Jump Shot","2PT Field Goal",22,"Philadelphia 76ers",176,134,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2017-04-06,2016,1975,1610612752,400900554,4,0,02,0,"Jump Shot","3PT Field Goal",25,"Washington Wizards",217,129,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-04-06,2016,6472,1610612738,400900555,3,10,44,0,"Jump Shot","3PT Field Goal",23,"Atlanta Hawks",238,26,0,0.00,,0.00,0.00
"Marcus Smart","Boston Celtics",2017-04-06,2016,2990992,1610612738,400900555,2,6,49,1,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-150,188,0,0.00,,0.00,0.00
"Sasha Vujacic","New York Knicks",2017-04-06,2016,2421,1610612752,400900554,4,3,24,1,"Jump Shot","3PT Field Goal",24,"Washington Wizards",-153,188,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2017-04-06,2016,3133628,1610612754,400900553,4,3,15,0,"Jump Shot","2PT Field Goal",19,"Milwaukee Bucks",14,195,0,0.00,,0.00,0.00
"Aaron Brooks","Indiana Pacers",2017-04-06,2016,3192,1610612754,400900553,2,9,56,1,"Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-187,169,0,0.00,,0.00,0.00
"Monta Ellis","Indiana Pacers",2017-04-06,2016,2751,1610612754,400900553,3,6,08,1,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",-232,21,0,0.00,,0.00,0.00
"Maurice Ndour","New York Knicks",2017-04-06,2016,3063982,1610612752,400900554,2,6,59,0,"Jump Shot","2PT Field Goal",5,"Washington Wizards",-55,16,0,0.00,,0.00,0.00
"Terrence Ross","Orlando Magic",2017-04-06,2016,6619,1610612753,400900552,3,10,58,0,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",168,195,0,0.00,,0.00,0.00
"Matthew Dellavedova","Milwaukee Bucks",2017-04-06,2016,2489716,1610612749,400900553,1,2,15,0,"Jump Shot","3PT Field Goal",26,"Indiana Pacers",156,208,0,0.00,,0.00,0.00
"Tony Snell","Milwaukee Bucks",2017-04-06,2016,2528353,1610612749,400900553,1,4,16,0,"Jump Shot","2PT Field Goal",6,"Indiana Pacers",69,0,0,0.00,,0.00,0.00
"Justin Hamilton","Brooklyn Nets",2017-04-06,2016,6590,1610612751,400900552,3,0,02,0,"Jump Shot","2PT Field Goal",10,"Orlando Magic",-4,100,0,0.00,,0.00,0.00
"Matthew Dellavedova","Milwaukee Bucks",2017-04-06,2016,2489716,1610612749,400900553,3,7,45,0,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",-120,224,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2017-04-06,2016,3448,1610612751,400900552,1,4,14,0,"Jump Shot","2PT Field Goal",15,"Orlando Magic",-14,151,0,0.00,,0.00,0.00
"Mindaugas Kuzminskas","New York Knicks",2017-04-06,2016,3138120,1610612752,400900554,4,10,43,0,"Jump Shot","3PT Field Goal",24,"Washington Wizards",-217,115,0,0.00,,0.00,0.00
"Marcus Smart","Boston Celtics",2017-04-06,2016,2990992,1610612738,400900555,1,0,33,1,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-204,139,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2017-04-06,2016,3032977,1610612749,400900553,4,9,36,0,"Jump Shot","2PT Field Goal",17,"Indiana Pacers",-94,149,0,0.00,,0.00,0.00
"Greg Monroe","Milwaukee Bucks",2017-04-06,2016,4260,1610612749,400900553,1,0,04,1,"Jump Shot","2PT Field Goal",4,"Indiana Pacers",-20,36,0,0.00,,0.00,0.00
"Jeff Teague","Indiana Pacers",2017-04-06,2016,4015,1610612754,400900553,1,6,38,0,"Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-117,223,0,0.00,,0.00,0.00
"Khris Middleton","Milwaukee Bucks",2017-04-06,2016,6609,1610612749,400900553,2,8,56,1,"Jump Shot","3PT Field Goal",22,"Indiana Pacers",-228,8,0,0.00,,0.00,0.00
"Justin Hamilton","Brooklyn Nets",2017-04-06,2016,6590,1610612751,400900552,2,7,29,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",76,244,0,0.00,,0.00,0.00
"Justin Hamilton","Brooklyn Nets",2017-04-06,2016,6590,1610612751,400900552,2,9,42,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",130,219,0,0.00,,0.00,0.00
"DJ Augustin","Orlando Magic",2017-04-06,2016,3415,1610612753,400900552,2,10,06,0,"Jump Shot","2PT Field Goal",8,"Brooklyn Nets",42,72,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2017-04-06,2016,4011,1610612750,400900556,2,3,12,0,"Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",-119,180,0,0.00,,0.00,0.00
"Meyers Leonard","Portland Trail Blazers",2017-04-06,2016,6605,1610612757,400900556,1,5,09,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-140,208,0,0.00,,0.00,0.00
"Bojan Bogdanovic","Washington Wizards",2017-04-06,2016,3593,1610612764,400900554,3,0,21,0,"Jump Shot","2PT Field Goal",15,"New York Knicks",150,-21,0,0.00,,0.00,0.00
"Caris LeVert","Brooklyn Nets",2017-04-06,2016,2991043,1610612751,400900552,4,4,56,1,"Jump Shot","3PT Field Goal",24,"Orlando Magic",232,70,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2017-04-06,2016,3032977,1610612749,400900553,3,7,13,0,"Jump Shot","2PT Field Goal",20,"Indiana Pacers",15,208,0,0.00,,0.00,0.00
"Denzel Valentine","Chicago Bulls",2017-04-06,2016,2999549,1610612741,400900551,4,4,49,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",176,183,0,0.00,,0.00,0.00
"Anthony Morrow","Chicago Bulls",2017-04-06,2016,3474,1610612741,400900551,3,2,53,0,"Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",233,13,0,0.00,,0.00,0.00
"Paul Zipser","Chicago Bulls",2017-04-06,2016,3893023,1610612741,400900551,1,7,07,0,"Jump Shot","2PT Field Goal",16,"Philadelphia 76ers",79,144,0,0.00,,0.00,0.00
"Avery Bradley","Boston Celtics",2017-04-06,2016,4240,1610612738,400900555,1,6,04,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-84,228,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2017-04-06,2016,2490149,1610612757,400900556,3,6,29,1,"Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-91,254,0,0.00,,0.00,0.00
"Sasha Vujacic","New York Knicks",2017-04-06,2016,2421,1610612752,400900554,4,2,15,0,"Jump Shot","2PT Field Goal",23,"Washington Wizards",-192,129,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-04-06,2016,6472,1610612738,400900555,4,0,55,1,"Jump Shot","3PT Field Goal",23,"Atlanta Hawks",-237,7,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2017-04-06,2016,1975,1610612752,400900554,3,9,43,1,"Jump Shot","3PT Field Goal",26,"Washington Wizards",225,149,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2017-04-06,2016,6478,1610612753,400900552,1,4,02,1,"Jump Shot","2PT Field Goal",19,"Brooklyn Nets",-129,146,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2017-04-06,2016,4237,1610612764,400900554,3,10,36,0,"Jump Shot","2PT Field Goal",15,"New York Knicks",-153,46,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2017-04-06,2016,3032977,1610612749,400900553,3,11,03,1,"Jump Shot","2PT Field Goal",18,"Indiana Pacers",-125,136,0,0.00,,0.00,0.00
"CJ Miles","Indiana Pacers",2017-04-06,2016,2778,1610612754,400900553,4,11,30,0,"Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",236,57,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2017-04-06,2016,4251,1610612754,400900553,3,1,57,0,"Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",176,170,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2017-04-06,2016,4251,1610612754,400900553,1,6,23,0,"Jump Shot","2PT Field Goal",13,"Milwaukee Bucks",104,80,0,0.00,,0.00,0.00
"Jaylen Brown","Boston Celtics",2017-04-06,2016,3917376,1610612738,400900555,4,7,17,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-160,188,0,0.00,,0.00,0.00
"Mario Hezonja","Orlando Magic",2017-04-06,2016,2995706,1610612753,400900552,4,7,33,1,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-91,232,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2017-04-06,2016,6581,1610612738,400900555,4,9,53,0,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",138,218,0,0.00,,0.00,0.00
"Elfrid Payton","Orlando Magic",2017-04-06,2016,2583639,1610612753,400900552,1,4,53,1,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",92,237,0,0.00,,0.00,0.00
"Richaun Holmes","Philadelphia 76ers",2017-04-06,2016,2993370,1610612755,400900551,2,3,35,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-70,247,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2017-04-06,2016,6459,1610612741,400900551,1,3,37,1,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",71,237,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2017-04-06,2016,1975,1610612752,400900554,4,1,10,1,"Jump Shot","2PT Field Goal",15,"Washington Wizards",151,7,0,0.00,,0.00,0.00
"Justin Holiday","New York Knicks",2017-04-06,2016,2284101,1610612752,400900554,4,3,35,0,"Jump Shot","3PT Field Goal",24,"Washington Wizards",207,126,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-04-06,2016,3136195,1610612750,400900556,3,1,26,0,"Jump Shot","2PT Field Goal",8,"Portland Trail Blazers",-76,36,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2017-04-06,2016,6472,1610612738,400900555,2,3,50,1,"Jump Shot","2PT Field Goal",9,"Atlanta Hawks",17,90,0,0.00,,0.00,0.00
"Mirza Teletovic","Milwaukee Bucks",2017-04-06,2016,4385,1610612749,400900553,3,1,46,1,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",-155,203,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2017-04-06,2016,6581,1610612738,400900555,4,3,22,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",143,203,0,0.00,,0.00,0.00
"Aaron Gordon","Orlando Magic",2017-04-06,2016,3064290,1610612753,400900552,4,1,30,0,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",-65,242,0,0.00,,0.00,0.00
"Jeremy Lin","Brooklyn Nets",2017-04-06,2016,4299,1610612751,400900552,1,4,38,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",96,232,0,0.00,,0.00,0.00
"Jimmy Butler","Chicago Bulls",2017-04-06,2016,6430,1610612741,400900551,2,1,25,0,"Jump Shot","2PT Field Goal",15,"Philadelphia 76ers",153,-19,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2017-04-06,2016,6580,1610612764,400900554,3,10,11,1,"Jump Shot","3PT Field Goal",26,"New York Knicks",-169,205,0,0.00,,0.00,0.00
"CJ Miles","Indiana Pacers",2017-04-06,2016,2778,1610612754,400900553,2,0,26,1,"Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-110,234,0,0.00,,0.00,0.00
"Richaun Holmes","Philadelphia 76ers",2017-04-06,2016,2993370,1610612755,400900551,3,4,46,1,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",1,244,0,0.00,,0.00,0.00
"Justin Holiday","New York Knicks",2017-04-06,2016,2284101,1610612752,400900554,4,7,02,0,"Jump Shot","2PT Field Goal",14,"Washington Wizards",-124,70,0,0.00,,0.00,0.00
"Allen Crabbe","Portland Trail Blazers",2017-04-06,2016,2531210,1610612757,400900556,4,9,13,1,"Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",236,115,0,0.00,,0.00,0.00
"Sasha Vujacic","New York Knicks",2017-04-06,2016,2421,1610612752,400900554,3,0,03,1,"Jump Shot","2PT Field Goal",22,"Washington Wizards",-147,165,0,0.00,,0.00,0.00
"Courtney Lee","New York Knicks",2017-04-06,2016,3445,1610612752,400900554,1,0,02,1,"Jump Shot","2PT Field Goal",17,"Washington Wizards",42,175,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2017-04-06,2016,3213,1610612738,400900555,4,4,54,0,"Jump Shot","2PT Field Goal",21,"Atlanta Hawks",-122,183,0,0.00,,0.00,0.00
"DJ Augustin","Orlando Magic",2017-04-06,2016,3415,1610612753,400900552,2,9,31,1,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",102,229,0,0.00,,0.00,0.00
"Kelly Olynyk","Boston Celtics",2017-04-06,2016,2489663,1610612738,400900555,1,4,54,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-2,244,0,0.00,,0.00,0.00
